product_id,product_name,category,price,created_at,updated_at
1155,Product_1155,Electronics,37537,2023-03-22 07:47:54,2023-03-22 07:47:54
1156,Product_1156,Furniture,32157,2023-12-22 17:05:44,2023-12-22 17:05:44
1157,Product_1157,Furniture,80653,2023-02-24 06:30:32,2023-02-24 06:30:32
1158,Product_1158,Furniture,25682,2023-01-03 08:19:34,2023-01-03 08:19:34
1159,Product_1159,Electronics,14014,2023-02-08 10:19:22,2023-02-08 10:19:22
1160,Product_1160,Electronics,92915,2023-04-18 23:00:16,2023-04-18 23:00:16
1161,Product_1161,Furniture,16890,2023-05-15 01:56:40,2023-05-15 01:56:40
1162,Product_1162,Appliances,46319,2023-12-28 16:13:40,2023-12-28 16:13:40
1163,Product_1163,Furniture,1101,2023-08-09 15:06:35,2023-08-09 15:06:35
1164,Product_1164,Clothing,81654,2023-09-09 19:38:30,2023-09-09 19:38:30
1165,Product_1165,Appliances,94517,2023-05-07 09:55:09,2023-05-07 09:55:09
1166,Product_1166,Furniture,59081,2023-07-10 17:35:31,2023-07-10 17:35:31
1167,Product_1167,Clothing,49510,2023-08-31 16:36:55,2023-08-31 16:36:55
1168,Product_1168,Clothing,65370,2023-05-25 19:34:39,2023-05-25 19:34:39
1169,Product_1169,Appliances,67026,2023-09-13 13:03:44,2023-09-13 13:03:44
1170,Product_1170,Furniture,80597,2023-07-27 09:17:50,2023-07-27 09:17:50
1171,Product_1171,Furniture,40462,2023-04-16 12:51:37,2023-04-16 12:51:37
1172,Product_1172,Electronics,47984,2023-09-21 03:17:54,2023-09-21 03:17:54
1173,Product_1173,Appliances,13152,2023-12-31 05:00:21,2023-12-31 05:00:21
1174,Product_1174,Clothing,6382,2023-10-15 02:35:42,2023-10-15 02:35:42
1175,Product_1175,Clothing,12004,2023-12-10 08:32:54,2023-12-10 08:32:54
1176,Product_1176,Clothing,18040,2023-06-09 15:43:47,2023-06-09 15:43:47
1177,Product_1177,Electronics,18245,2023-03-22 23:46:42,2023-03-22 23:46:42
1178,Product_1178,Clothing,74034,2023-12-23 02:52:33,2023-12-23 02:52:33
1179,Product_1179,Electronics,76503,2023-02-18 01:06:08,2023-02-18 01:06:08
1180,Product_1180,Furniture,72425,2023-02-19 20:26:40,2023-02-19 20:26:40
1181,Product_1181,Clothing,46857,2023-12-28 15:40:48,2023-12-28 15:40:48
1182,Product_1182,Appliances,37417,2023-04-01 21:07:16,2023-04-01 21:07:16
1183,Product_1183,Appliances,26761,2023-02-07 10:24:12,2023-02-07 10:24:12
1184,Product_1184,Clothing,11995,2023-03-24 21:08:30,2023-03-24 21:08:30
1185,Product_1185,Clothing,97110,2023-07-28 14:57:15,2023-07-28 14:57:15
1186,Product_1186,Appliances,50549,2023-08-09 08:15:36,2023-08-09 08:15:36
1187,Product_1187,Electronics,36071,2023-01-28 17:41:07,2023-01-28 17:41:07
1188,Product_1188,Furniture,42241,2023-03-10 23:13:28,2023-03-10 23:13:28
1189,Product_1189,Clothing,66612,2023-10-29 09:03:35,2023-10-29 09:03:35
1190,Product_1190,Clothing,48576,2023-06-20 02:28:18,2023-06-20 02:28:18
1191,Product_1191,Appliances,16089,2023-02-23 23:59:39,2023-02-23 23:59:39
1192,Product_1192,Clothing,33968,2023-09-18 10:37:08,2023-09-18 10:37:08
1193,Product_1193,Furniture,4243,2023-09-24 13:01:53,2023-09-24 13:01:53
1194,Product_1194,Clothing,49130,2023-11-25 18:22:50,2023-11-25 18:22:50
1195,Product_1195,Furniture,47592,2023-04-11 12:22:22,2023-04-11 12:22:22
1196,Product_1196,Clothing,11712,2023-05-26 11:40:23,2023-05-26 11:40:23
1197,Product_1197,Clothing,72504,2023-10-20 23:49:16,2023-10-20 23:49:16
1198,Product_1198,Electronics,28184,2023-04-28 13:55:10,2023-04-28 13:55:10
1199,Product_1199,Furniture,16708,2023-04-04 06:52:13,2023-04-04 06:52:13
1200,Product_1200,Clothing,65395,2023-09-23 21:30:03,2023-09-23 21:30:03
1201,Product_1201,Electronics,9876,2023-07-16 09:47:15,2023-07-16 09:47:15
1202,Product_1202,Appliances,55411,2023-08-24 06:34:12,2023-08-24 06:34:12
1203,Product_1203,Appliances,24850,2023-10-24 21:05:14,2023-10-24 21:05:14
1204,Product_1204,Appliances,75668,2023-09-25 04:12:38,2023-09-25 04:12:38
1205,Product_1205,Furniture,3296,2023-01-29 14:06:12,2023-01-29 14:06:12
1206,Product_1206,Clothing,30209,2023-08-28 04:21:45,2023-08-28 04:21:45
1207,Product_1207,Clothing,31428,2023-11-26 15:32:11,2023-11-26 15:32:11
1208,Product_1208,Electronics,78112,2023-06-20 05:02:03,2023-06-20 05:02:03
1209,Product_1209,Electronics,11736,2023-08-07 01:46:55,2023-08-07 01:46:55
1210,Product_1210,Electronics,57547,2023-03-28 06:17:55,2023-03-28 06:17:55
1211,Product_1211,Furniture,76414,2023-03-29 22:02:52,2023-03-29 22:02:52
1212,Product_1212,Electronics,96404,2023-01-11 04:21:31,2023-01-11 04:21:31
1213,Product_1213,Appliances,14808,2023-03-21 00:52:35,2023-03-21 00:52:35
1214,Product_1214,Appliances,33431,2023-12-19 15:01:22,2023-12-19 15:01:22
1215,Product_1215,Furniture,85564,2023-01-02 22:49:35,2023-01-02 22:49:35
1216,Product_1216,Clothing,76496,2023-09-14 19:00:21,2023-09-14 19:00:21
1217,Product_1217,Clothing,97778,2023-10-03 18:07:54,2023-10-03 18:07:54
1218,Product_1218,Clothing,71970,2023-03-19 09:24:23,2023-03-19 09:24:23
1219,Product_1219,Electronics,24350,2023-03-08 19:21:26,2023-03-08 19:21:26
1220,Product_1220,Furniture,8467,2023-03-10 07:54:36,2023-03-10 07:54:36
1221,Product_1221,Electronics,36936,2023-12-27 09:50:42,2023-12-27 09:50:42
1222,Product_1222,Electronics,88365,2023-05-04 20:20:13,2023-05-04 20:20:13
1223,Product_1223,Electronics,9637,2023-02-26 19:32:22,2023-02-26 19:32:22
1224,Product_1224,Furniture,63316,2023-09-25 08:30:47,2023-09-25 08:30:47
1225,Product_1225,Appliances,65207,2023-10-11 04:30:35,2023-10-11 04:30:35
1226,Product_1226,Clothing,95853,2023-05-03 08:07:15,2023-05-03 08:07:15
1227,Product_1227,Electronics,31606,2023-10-08 13:08:38,2023-10-08 13:08:38
1228,Product_1228,Furniture,71900,2023-05-11 21:57:47,2023-05-11 21:57:47
1229,Product_1229,Electronics,45919,2023-02-25 17:18:35,2023-02-25 17:18:35
1230,Product_1230,Appliances,33409,2023-01-20 17:30:28,2023-01-20 17:30:28
1231,Product_1231,Furniture,78454,2023-02-26 23:46:04,2023-02-26 23:46:04
1232,Product_1232,Appliances,24385,2023-09-18 14:53:43,2023-09-18 14:53:43
1233,Product_1233,Electronics,74380,2023-08-28 13:21:55,2023-08-28 13:21:55
1234,Product_1234,Clothing,68212,2023-10-30 20:09:07,2023-10-30 20:09:07
1235,Product_1235,Furniture,81779,2023-08-24 00:27:34,2023-08-24 00:27:34
1236,Product_1236,Furniture,24861,2023-01-24 15:42:48,2023-01-24 15:42:48
1237,Product_1237,Furniture,70850,2023-09-23 18:16:00,2023-09-23 18:16:00
1238,Product_1238,Electronics,58281,2023-04-16 06:50:14,2023-04-16 06:50:14
1239,Product_1239,Electronics,90129,2023-12-22 06:30:38,2023-12-22 06:30:38
1240,Product_1240,Electronics,84405,2023-09-13 04:10:38,2023-09-13 04:10:38
1241,Product_1241,Clothing,5239,2023-12-28 18:28:50,2023-12-28 18:28:50
1242,Product_1242,Furniture,46708,2023-06-28 16:17:40,2023-06-28 16:17:40
1243,Product_1243,Electronics,86397,2023-06-23 23:00:30,2023-06-23 23:00:30
1244,Product_1244,Clothing,19217,2023-04-24 18:33:39,2023-04-24 18:33:39
1245,Product_1245,Electronics,24632,2023-12-13 11:31:42,2023-12-13 11:31:42
1246,Product_1246,Furniture,1635,2023-01-29 12:26:02,2023-01-29 12:26:02
1247,Product_1247,Furniture,95042,2023-04-15 13:36:36,2023-04-15 13:36:36
1248,Product_1248,Appliances,50846,2023-06-12 03:00:14,2023-06-12 03:00:14
1249,Product_1249,Electronics,72990,2023-07-07 09:59:36,2023-07-07 09:59:36
1250,Product_1250,Clothing,45688,2023-05-17 03:12:47,2023-05-17 03:12:47
1251,Product_1251,Appliances,15480,2023-05-19 17:18:49,2023-05-19 17:18:49
1252,Product_1252,Furniture,14193,2023-03-24 02:48:33,2023-03-24 02:48:33
1253,Product_1253,Clothing,63446,2023-10-25 23:53:56,2023-10-25 23:53:56
1254,Product_1254,Furniture,73700,2023-02-26 23:25:28,2023-02-26 23:25:28
1255,Product_1255,Electronics,87055,2023-06-21 09:24:17,2023-06-21 09:24:17
1256,Product_1256,Furniture,19385,2023-10-20 23:07:20,2023-10-20 23:07:20
1257,Product_1257,Appliances,3071,2023-03-29 23:19:43,2023-03-29 23:19:43
1258,Product_1258,Furniture,41894,2023-08-03 17:37:35,2023-08-03 17:37:35
1259,Product_1259,Furniture,25003,2023-05-17 21:08:44,2023-05-17 21:08:44
1260,Product_1260,Clothing,91476,2023-11-23 04:38:10,2023-11-23 04:38:10
1261,Product_1261,Furniture,10409,2023-11-24 06:40:15,2023-11-24 06:40:15
1262,Product_1262,Furniture,89959,2023-09-10 19:14:21,2023-09-10 19:14:21
1263,Product_1263,Furniture,55882,2023-06-18 15:02:53,2023-06-18 15:02:53
1264,Product_1264,Clothing,63419,2023-05-18 05:46:11,2023-05-18 05:46:11
1265,Product_1265,Furniture,36936,2023-08-12 12:24:54,2023-08-12 12:24:54
1266,Product_1266,Furniture,18970,2023-12-16 16:21:29,2023-12-16 16:21:29
1267,Product_1267,Clothing,84684,2023-07-09 07:44:57,2023-07-09 07:44:57
1268,Product_1268,Furniture,91438,2023-11-26 04:51:22,2023-11-26 04:51:22
1269,Product_1269,Appliances,580,2023-12-28 06:42:57,2023-12-28 06:42:57
1270,Product_1270,Appliances,16419,2023-06-06 16:47:41,2023-06-06 16:47:41
1271,Product_1271,Furniture,52427,2023-09-26 18:00:59,2023-09-26 18:00:59
1272,Product_1272,Electronics,15866,2023-08-26 09:40:55,2023-08-26 09:40:55
1273,Product_1273,Electronics,58933,2023-06-19 14:11:29,2023-06-19 14:11:29
1274,Product_1274,Furniture,14126,2023-10-29 19:25:39,2023-10-29 19:25:39
1275,Product_1275,Clothing,70627,2023-03-05 05:42:27,2023-03-05 05:42:27
1276,Product_1276,Clothing,27278,2023-08-24 19:17:52,2023-08-24 19:17:52
1277,Product_1277,Electronics,92357,2023-01-15 21:53:33,2023-01-15 21:53:33
1278,Product_1278,Clothing,18222,2023-06-17 00:18:06,2023-06-17 00:18:06
1279,Product_1279,Furniture,26233,2023-07-22 08:12:17,2023-07-22 08:12:17
1280,Product_1280,Furniture,88115,2023-03-20 19:18:24,2023-03-20 19:18:24
1281,Product_1281,Furniture,53039,2023-09-07 02:11:48,2023-09-07 02:11:48
1282,Product_1282,Electronics,31064,2023-08-01 12:11:57,2023-08-01 12:11:57
1283,Product_1283,Electronics,91103,2023-10-17 15:14:34,2023-10-17 15:14:34
1284,Product_1284,Clothing,65252,2023-07-27 09:24:44,2023-07-27 09:24:44
1285,Product_1285,Clothing,85459,2023-08-05 21:10:46,2023-08-05 21:10:46
1286,Product_1286,Furniture,71501,2023-05-17 12:40:18,2023-05-17 12:40:18
1287,Product_1287,Appliances,56268,2023-03-23 09:14:03,2023-03-23 09:14:03
1288,Product_1288,Appliances,60301,2023-07-14 06:48:56,2023-07-14 06:48:56
1289,Product_1289,Electronics,27215,2023-05-01 12:08:57,2023-05-01 12:08:57
1290,Product_1290,Electronics,82419,2023-04-12 19:16:29,2023-04-12 19:16:29
1291,Product_1291,Clothing,61639,2023-08-30 04:46:48,2023-08-30 04:46:48
1292,Product_1292,Appliances,39427,2023-06-02 15:55:18,2023-06-02 15:55:18
1293,Product_1293,Electronics,78972,2023-09-30 16:22:25,2023-09-30 16:22:25
1294,Product_1294,Clothing,69075,2023-06-16 03:52:06,2023-06-16 03:52:06
1295,Product_1295,Appliances,94740,2023-07-29 04:53:33,2023-07-29 04:53:33
1296,Product_1296,Clothing,28550,2023-06-03 10:59:01,2023-06-03 10:59:01
1297,Product_1297,Furniture,70322,2023-08-30 04:18:12,2023-08-30 04:18:12
1298,Product_1298,Appliances,18868,2023-10-21 10:45:55,2023-10-21 10:45:55
1299,Product_1299,Electronics,559,2023-10-16 10:55:04,2023-10-16 10:55:04
1300,Product_1300,Electronics,81741,2023-01-18 03:46:47,2023-01-18 03:46:47
1301,Product_1301,Electronics,75258,2023-06-25 12:17:12,2023-06-25 12:17:12
1302,Product_1302,Appliances,74918,2023-11-02 00:45:23,2023-11-02 00:45:23
1303,Product_1303,Clothing,42029,2023-03-17 23:06:02,2023-03-17 23:06:02
1304,Product_1304,Clothing,82363,2023-05-12 15:06:26,2023-05-12 15:06:26
1305,Product_1305,Appliances,59931,2023-03-08 23:51:36,2023-03-08 23:51:36
1306,Product_1306,Furniture,52751,2023-08-21 11:03:11,2023-08-21 11:03:11
1307,Product_1307,Clothing,27936,2023-10-08 22:49:07,2023-10-08 22:49:07
1308,Product_1308,Clothing,68247,2023-12-18 15:31:59,2023-12-18 15:31:59
1309,Product_1309,Clothing,23462,2023-02-08 08:54:36,2023-02-08 08:54:36
1310,Product_1310,Electronics,75580,2023-11-24 06:30:24,2023-11-24 06:30:24
1311,Product_1311,Electronics,18628,2023-01-15 18:50:56,2023-01-15 18:50:56
1312,Product_1312,Clothing,16913,2023-02-28 13:19:59,2023-02-28 13:19:59
1313,Product_1313,Clothing,87453,2023-08-01 23:06:58,2023-08-01 23:06:58
1314,Product_1314,Appliances,48658,2023-01-12 20:38:18,2023-01-12 20:38:18
1315,Product_1315,Electronics,12975,2023-04-19 01:32:38,2023-04-19 01:32:38
1316,Product_1316,Appliances,21963,2023-02-08 10:06:46,2023-02-08 10:06:46
1317,Product_1317,Clothing,20383,2023-07-22 14:58:53,2023-07-22 14:58:53
1318,Product_1318,Clothing,3505,2023-10-27 13:42:22,2023-10-27 13:42:22
1319,Product_1319,Electronics,24534,2023-03-13 23:15:40,2023-03-13 23:15:40
1320,Product_1320,Appliances,87074,2023-09-27 19:33:38,2023-09-27 19:33:38
1321,Product_1321,Furniture,96075,2023-05-03 02:59:32,2023-05-03 02:59:32
1322,Product_1322,Electronics,38650,2023-07-27 04:41:42,2023-07-27 04:41:42
1323,Product_1323,Electronics,90320,2023-05-31 22:50:01,2023-05-31 22:50:01
1324,Product_1324,Appliances,50428,2023-05-13 00:56:38,2023-05-13 00:56:38
1325,Product_1325,Clothing,69787,2023-04-25 04:03:33,2023-04-25 04:03:33
1326,Product_1326,Clothing,91784,2023-10-06 08:23:52,2023-10-06 08:23:52
1327,Product_1327,Furniture,30127,2023-12-26 21:28:00,2023-12-26 21:28:00
1328,Product_1328,Clothing,10152,2023-01-21 23:41:16,2023-01-21 23:41:16
1329,Product_1329,Furniture,58419,2023-11-24 23:38:59,2023-11-24 23:38:59
1330,Product_1330,Furniture,83500,2023-10-01 17:41:33,2023-10-01 17:41:33
1331,Product_1331,Electronics,70904,2023-07-21 20:11:30,2023-07-21 20:11:30
1332,Product_1332,Appliances,59068,2023-10-05 04:31:45,2023-10-05 04:31:45
1333,Product_1333,Furniture,13374,2023-06-05 04:57:13,2023-06-05 04:57:13
1334,Product_1334,Appliances,24525,2023-09-28 08:20:06,2023-09-28 08:20:06
1335,Product_1335,Furniture,95017,2023-10-13 14:48:52,2023-10-13 14:48:52
1336,Product_1336,Clothing,7447,2023-03-12 06:17:32,2023-03-12 06:17:32
1337,Product_1337,Electronics,9613,2023-09-30 14:44:33,2023-09-30 14:44:33
1338,Product_1338,Furniture,14445,2023-11-16 02:50:44,2023-11-16 02:50:44
1339,Product_1339,Clothing,27532,2023-12-25 10:56:59,2023-12-25 10:56:59
1340,Product_1340,Furniture,63607,2023-02-14 02:37:30,2023-02-14 02:37:30
1341,Product_1341,Clothing,45356,2023-03-31 08:24:52,2023-03-31 08:24:52
1342,Product_1342,Furniture,68970,2023-09-02 04:05:52,2023-09-02 04:05:52
1343,Product_1343,Clothing,1304,2023-08-12 20:16:58,2023-08-12 20:16:58
1344,Product_1344,Furniture,12280,2023-11-19 05:16:10,2023-11-19 05:16:10
1345,Product_1345,Furniture,76664,2023-05-19 20:24:52,2023-05-19 20:24:52
1346,Product_1346,Furniture,29879,2023-09-19 16:51:16,2023-09-19 16:51:16
1347,Product_1347,Appliances,24940,2023-11-20 14:38:04,2023-11-20 14:38:04
1348,Product_1348,Electronics,66403,2023-06-18 10:07:33,2023-06-18 10:07:33
1349,Product_1349,Appliances,96034,2023-11-20 08:43:15,2023-11-20 08:43:15
1350,Product_1350,Appliances,8868,2023-07-20 09:56:25,2023-07-20 09:56:25
1351,Product_1351,Appliances,77211,2023-10-16 06:07:45,2023-10-16 06:07:45
1352,Product_1352,Furniture,7479,2023-03-20 07:31:19,2023-03-20 07:31:19
1353,Product_1353,Furniture,39960,2023-12-22 12:33:17,2023-12-22 12:33:17
1354,Product_1354,Electronics,61238,2023-02-01 15:52:46,2023-02-01 15:52:46
1355,Product_1355,Appliances,66157,2023-10-14 09:52:41,2023-10-14 09:52:41
1356,Product_1356,Appliances,46096,2023-10-19 05:15:33,2023-10-19 05:15:33
1357,Product_1357,Clothing,87088,2023-06-03 16:33:56,2023-06-03 16:33:56
1358,Product_1358,Appliances,59564,2023-06-04 00:14:20,2023-06-04 00:14:20
1359,Product_1359,Appliances,1926,2023-04-28 07:25:51,2023-04-28 07:25:51
1360,Product_1360,Electronics,33518,2023-03-23 08:00:49,2023-03-23 08:00:49
1361,Product_1361,Clothing,28904,2023-09-04 14:36:17,2023-09-04 14:36:17
1362,Product_1362,Clothing,69973,2023-10-07 22:02:27,2023-10-07 22:02:27
1363,Product_1363,Clothing,51904,2023-02-05 16:05:34,2023-02-05 16:05:34
1364,Product_1364,Clothing,17313,2023-09-18 02:00:30,2023-09-18 02:00:30
1365,Product_1365,Appliances,17310,2023-07-29 20:17:17,2023-07-29 20:17:17
1366,Product_1366,Electronics,16574,2023-11-09 12:52:09,2023-11-09 12:52:09
1367,Product_1367,Appliances,36064,2023-10-16 16:40:12,2023-10-16 16:40:12
1368,Product_1368,Appliances,48094,2023-04-21 06:06:38,2023-04-21 06:06:38
1369,Product_1369,Appliances,67727,2023-11-14 17:33:52,2023-11-14 17:33:52
1370,Product_1370,Clothing,33918,2023-04-13 19:22:21,2023-04-13 19:22:21
1371,Product_1371,Electronics,60853,2023-12-31 23:59:20,2023-12-31 23:59:20
1372,Product_1372,Electronics,79034,2023-06-20 08:11:26,2023-06-20 08:11:26
1373,Product_1373,Electronics,92181,2023-06-30 17:57:07,2023-06-30 17:57:07
1374,Product_1374,Furniture,80442,2023-06-04 09:27:56,2023-06-04 09:27:56
1375,Product_1375,Clothing,99486,2023-03-29 05:39:33,2023-03-29 05:39:33
1376,Product_1376,Furniture,44131,2023-10-15 14:28:31,2023-10-15 14:28:31
1377,Product_1377,Appliances,94844,2023-03-25 15:29:40,2023-03-25 15:29:40
1378,Product_1378,Electronics,89785,2023-10-17 16:50:07,2023-10-17 16:50:07
1379,Product_1379,Clothing,47851,2023-03-18 23:33:24,2023-03-18 23:33:24
1380,Product_1380,Electronics,55545,2023-04-27 00:28:23,2023-04-27 00:28:23
1381,Product_1381,Appliances,22085,2023-12-15 01:16:28,2023-12-15 01:16:28
1382,Product_1382,Furniture,85704,2023-05-20 00:29:38,2023-05-20 00:29:38
1383,Product_1383,Electronics,51927,2023-07-16 05:06:54,2023-07-16 05:06:54
1384,Product_1384,Clothing,25579,2023-03-09 18:24:30,2023-03-09 18:24:30
1385,Product_1385,Appliances,47509,2023-02-09 21:26:04,2023-02-09 21:26:04
1386,Product_1386,Furniture,36987,2023-02-12 11:29:23,2023-02-12 11:29:23
1387,Product_1387,Furniture,31791,2023-01-24 19:23:05,2023-01-24 19:23:05
1388,Product_1388,Electronics,73971,2023-02-13 13:10:01,2023-02-13 13:10:01
1389,Product_1389,Furniture,65415,2023-03-17 09:54:40,2023-03-17 09:54:40
1390,Product_1390,Appliances,60152,2023-07-28 17:57:24,2023-07-28 17:57:24
1391,Product_1391,Clothing,27592,2023-11-05 23:06:42,2023-11-05 23:06:42
1392,Product_1392,Electronics,51921,2023-04-01 13:35:57,2023-04-01 13:35:57
1393,Product_1393,Electronics,95061,2023-07-07 04:00:21,2023-07-07 04:00:21
1394,Product_1394,Electronics,19063,2023-12-20 22:39:14,2023-12-20 22:39:14
1395,Product_1395,Electronics,12024,2023-04-27 04:21:53,2023-04-27 04:21:53
1396,Product_1396,Appliances,52861,2023-07-16 21:07:22,2023-07-16 21:07:22
1397,Product_1397,Appliances,31550,2023-01-27 04:30:15,2023-01-27 04:30:15
1398,Product_1398,Appliances,84339,2023-09-01 22:02:52,2023-09-01 22:02:52
1399,Product_1399,Furniture,25239,2023-04-18 03:46:50,2023-04-18 03:46:50
1400,Product_1400,Clothing,40453,2023-07-19 10:16:38,2023-07-19 10:16:38
1401,Product_1401,Clothing,99862,2023-07-13 00:55:27,2023-07-13 00:55:27
1402,Product_1402,Appliances,65987,2023-07-03 06:53:50,2023-07-03 06:53:50
1403,Product_1403,Appliances,8485,2023-10-28 19:42:52,2023-10-28 19:42:52
1404,Product_1404,Appliances,34874,2023-07-17 12:40:50,2023-07-17 12:40:50
1405,Product_1405,Electronics,27650,2023-10-03 17:05:11,2023-10-03 17:05:11
1406,Product_1406,Furniture,88516,2023-07-22 08:32:25,2023-07-22 08:32:25
1407,Product_1407,Clothing,24001,2023-04-10 06:30:41,2023-04-10 06:30:41
1408,Product_1408,Electronics,62160,2023-11-02 11:12:01,2023-11-02 11:12:01
1409,Product_1409,Electronics,60991,2023-09-25 10:22:00,2023-09-25 10:22:00
1410,Product_1410,Electronics,19063,2023-06-27 05:15:27,2023-06-27 05:15:27
1411,Product_1411,Furniture,12873,2023-03-12 06:00:52,2023-03-12 06:00:52
1412,Product_1412,Furniture,26574,2023-07-27 05:03:45,2023-07-27 05:03:45
1413,Product_1413,Clothing,17509,2023-11-29 03:32:26,2023-11-29 03:32:26
1414,Product_1414,Furniture,36119,2023-08-12 21:06:59,2023-08-12 21:06:59
1415,Product_1415,Clothing,52857,2023-10-17 06:02:02,2023-10-17 06:02:02
1416,Product_1416,Electronics,67025,2023-06-13 11:10:37,2023-06-13 11:10:37
1417,Product_1417,Furniture,83689,2023-09-16 11:46:48,2023-09-16 11:46:48
1418,Product_1418,Furniture,21690,2023-03-05 19:31:11,2023-03-05 19:31:11
1419,Product_1419,Clothing,18158,2023-01-07 02:44:50,2023-01-07 02:44:50
1420,Product_1420,Clothing,39422,2023-03-19 04:05:58,2023-03-19 04:05:58
1421,Product_1421,Electronics,80202,2023-01-07 16:58:25,2023-01-07 16:58:25
1422,Product_1422,Furniture,71417,2023-07-13 15:43:50,2023-07-13 15:43:50
1423,Product_1423,Appliances,50927,2023-02-03 08:47:34,2023-02-03 08:47:34
1424,Product_1424,Clothing,36196,2023-10-09 01:18:15,2023-10-09 01:18:15
1425,Product_1425,Electronics,11683,2023-09-07 19:20:30,2023-09-07 19:20:30
1426,Product_1426,Electronics,35534,2023-04-22 20:40:38,2023-04-22 20:40:38
1427,Product_1427,Electronics,8853,2023-04-01 01:34:48,2023-04-01 01:34:48
1428,Product_1428,Furniture,94870,2023-06-08 23:14:38,2023-06-08 23:14:38
1429,Product_1429,Appliances,80604,2023-03-19 05:01:28,2023-03-19 05:01:28
1430,Product_1430,Appliances,27475,2023-03-28 16:19:35,2023-03-28 16:19:35
1431,Product_1431,Appliances,39666,2023-07-04 00:17:19,2023-07-04 00:17:19
1432,Product_1432,Furniture,99031,2023-06-29 00:25:27,2023-06-29 00:25:27
1433,Product_1433,Electronics,51732,2023-01-05 19:40:08,2023-01-05 19:40:08
1434,Product_1434,Appliances,56790,2023-03-01 20:43:22,2023-03-01 20:43:22
1435,Product_1435,Appliances,78227,2023-04-12 11:49:39,2023-04-12 11:49:39
1436,Product_1436,Electronics,73937,2023-01-14 17:51:01,2023-01-14 17:51:01
1437,Product_1437,Appliances,77919,2023-07-20 02:04:21,2023-07-20 02:04:21
1438,Product_1438,Clothing,29798,2023-09-18 02:24:27,2023-09-18 02:24:27
1439,Product_1439,Electronics,31553,2023-05-13 10:13:45,2023-05-13 10:13:45
1440,Product_1440,Furniture,65035,2023-05-20 06:50:05,2023-05-20 06:50:05
1441,Product_1441,Furniture,72844,2023-03-06 14:43:40,2023-03-06 14:43:40
1442,Product_1442,Furniture,31137,2023-10-08 14:38:24,2023-10-08 14:38:24
1443,Product_1443,Clothing,44158,2023-03-28 05:44:53,2023-03-28 05:44:53
1444,Product_1444,Furniture,18256,2023-10-12 12:25:37,2023-10-12 12:25:37
1445,Product_1445,Clothing,12919,2023-11-22 05:43:04,2023-11-22 05:43:04
1446,Product_1446,Electronics,57202,2023-09-05 08:12:37,2023-09-05 08:12:37
1447,Product_1447,Furniture,2774,2023-11-14 22:29:14,2023-11-14 22:29:14
1448,Product_1448,Clothing,21419,2023-04-11 00:07:00,2023-04-11 00:07:00
1449,Product_1449,Appliances,66981,2023-09-11 16:31:01,2023-09-11 16:31:01
1450,Product_1450,Appliances,2305,2023-08-28 18:44:34,2023-08-28 18:44:34
1451,Product_1451,Electronics,88056,2023-10-13 22:36:23,2023-10-13 22:36:23
1452,Product_1452,Furniture,43452,2023-06-16 23:48:11,2023-06-16 23:48:11
1453,Product_1453,Furniture,42480,2023-04-01 00:01:31,2023-04-01 00:01:31
1454,Product_1454,Furniture,804,2023-02-12 23:49:39,2023-02-12 23:49:39
1455,Product_1455,Appliances,76124,2023-10-07 06:37:52,2023-10-07 06:37:52
1456,Product_1456,Clothing,32965,2023-06-01 23:48:57,2023-06-01 23:48:57
1457,Product_1457,Appliances,81556,2023-04-16 12:36:40,2023-04-16 12:36:40
1458,Product_1458,Electronics,64781,2023-12-01 10:00:17,2023-12-01 10:00:17
1459,Product_1459,Clothing,75989,2023-10-29 08:18:04,2023-10-29 08:18:04
1460,Product_1460,Clothing,14905,2023-09-24 16:08:31,2023-09-24 16:08:31
1461,Product_1461,Appliances,55086,2023-12-08 01:02:49,2023-12-08 01:02:49
1462,Product_1462,Furniture,22235,2023-04-10 21:24:37,2023-04-10 21:24:37
1463,Product_1463,Electronics,8814,2023-08-02 17:12:07,2023-08-02 17:12:07
1464,Product_1464,Furniture,83256,2023-11-27 11:02:52,2023-11-27 11:02:52
1465,Product_1465,Clothing,90255,2023-08-15 15:46:33,2023-08-15 15:46:33
1466,Product_1466,Clothing,64968,2023-07-16 14:58:36,2023-07-16 14:58:36
1467,Product_1467,Electronics,26758,2023-08-09 02:28:46,2023-08-09 02:28:46
1468,Product_1468,Appliances,87158,2023-04-20 10:29:37,2023-04-20 10:29:37
1469,Product_1469,Furniture,66835,2023-06-08 08:58:23,2023-06-08 08:58:23
1470,Product_1470,Furniture,82596,2023-01-10 03:44:49,2023-01-10 03:44:49
1471,Product_1471,Appliances,58867,2023-07-06 17:24:58,2023-07-06 17:24:58
1472,Product_1472,Appliances,29600,2023-10-26 12:08:29,2023-10-26 12:08:29
1473,Product_1473,Clothing,26316,2023-10-04 08:52:57,2023-10-04 08:52:57
1474,Product_1474,Clothing,61609,2023-05-02 02:10:49,2023-05-02 02:10:49
1475,Product_1475,Clothing,14540,2023-05-05 11:10:37,2023-05-05 11:10:37
1476,Product_1476,Furniture,95058,2023-07-28 14:22:20,2023-07-28 14:22:20
1477,Product_1477,Appliances,73132,2023-12-03 13:00:03,2023-12-03 13:00:03
1478,Product_1478,Furniture,58294,2023-10-10 04:52:10,2023-10-10 04:52:10
1479,Product_1479,Clothing,19308,2023-10-25 18:40:53,2023-10-25 18:40:53
